"estado";"lei";"desc";"link"
"Pernambuco";"Decreto Nº 48830 de 18 de março de 2020";"Altera o Decreto nº 48.809, de 14 de março de 2020, que regulamenta, no Estado de Pernambuco, medidas temporárias para enfrentamento da emergência de saúde pública de importância internacional decorrente do coronavírus responsável pelo surto de 2019, conforme previsto na Lei Federal nº 13.979, de 6 de fevereiro de 2020.";"http://leisestaduais.com.br/pe/decreto-n-48830-2020-pernambuco-altera-o-decreto-no-48-809-de-14-de-marco-de-2020-que-regulamenta-no-estado-de-pernambuco-medidas-temporarias-para-enfrentamento-da-emergencia-de-saude-publica-de-importancia-internacional-decorrente-do-coronavirus-responsavel-pelo-surto-de-2019-conforme-previsto-na-lei-federal-no-13-979-de-6-de-fevereiro-de-2020"
"Tocantins";"Decreto Nº 6071 de 18 de março de 2020";"Determina ação preventiva para o enfrentamento da pandemia da COVID-19 (novo Coronavírus).";"http://leisestaduais.com.br/to/decreto-n-6071-2020-tocantins-determina-acao-preventiva-para-o-enfrentamento-da-pandemia-da-covid-19-novo-coronavirus"
"Alagoas";"Decreto Nº 69529 de 18 de março de 2020";"INSTITUI MEDIDAS TEMPORÁRIAS DE ENFRENTAMENTO DA EMERGÊNCIA DE SAÚDE PÚBLICA DE IMPORTÂNCIA INTERNACIONAL DECORRENTE DO COVID-19 (CORONAVÍRUS), NO ÂMBITO DOS ÓRGÃOS E ENTIDADES DA ADMINISTRAÇÃO DIRETA E INDIRETA DO PODER EXECUTIVO ESTADUAL, E DÁ OUTRAS PROVIDÊNCIAS.";"http://leisestaduais.com.br/al/decreto-n-69529-2020-alagoas-institui-medidas-temporarias-de-enfrentamento-da-emergencia-de-saude-publica-de-importancia-internacional-decorrente-do-covid-19-coronavirus-no-ambito-dos-orgaos-e-entidades-da-administracao-direta-e-indireta-do-poder-executivo-estadual-e-da-outras-providencias"
"Tocantins";"Decreto Nº 6070 de 18 de março de 2020";"Declara Situação de Emergência no Tocantins em razão da pandemia da COVID-19 (novo Coronavírus), e adota outras providências.";"http://leisestaduais.com.br/to/decreto-n-6070-2020-tocantins-declara-situacao-de-emergencia-no-tocantins-em-razao-da-pandemia-da-covid-19-novo-coronavirus-e-adota-outras-providencias"
"Distrito Federal";"Decreto Nº 40529 de 18 de março de 2020";"Altera o Decreto 40.520, de 14 de março de 2020, que dispõe sobre as medidas para enfrentamento da emergência de saúde pública de importância internacional decorrente do novo coronavírus, e dá outras providências.";"http://leisestaduais.com.br/df/decreto-n-40529-2020-distrito-federal-altera-o-decreto-40-520-de-14-de-marco-de-2020-que-dispoe-sobre-as-medidas-para-enfrentamento-da-emergencia-de-saude-publica-de-importancia-internacional-decorrente-do-novo-coronavirus-e-da-outras-providencias"
"Distrito Federal";"Decreto Nº 40531 de 18 de março de 2020";"Altera o Decreto nº 40.525, de 17 de março de 2020, que Institui Grupo Econômico para acompanhamento e apresentação de propostas de ações, face às medidas temporárias de prevenção ao contágio pelo novo Coronavírus (COVID 19).";"http://leisestaduais.com.br/df/decreto-n-40531-2020-distrito-federal-altera-o-decreto-no-40-525-de-17-de-marco-de-2020-que-institui-grupo-economico-para-acompanhamento-e-apresentacao-de-propostas-de-acoes-face-as-medidas-temporarias-de-prevencao-ao-contagio-pelo-novo-coronavirus-covid-19"
"Paraná";"Decreto Nº 4258 de 17 de março de 2020";"Altera dispositivos do Decreto nº 4.230, de 16 de março de 2020, que dispõe sobre as medidas para enfrentamento da emergência de saúde pública de importância internacional decorrente do Coronavírus - COVID-19.";"http://leisestaduais.com.br/pr/decreto-n-4258-2020-parana-altera-dispositivos-do-decreto-no-4-230-de-16-de-marco-de-2020-que-dispoe-sobre-as-medidas-para-enfrentamento-da-emergencia-de-saude-publica-de-importancia-internacional-decorrente-do-coronavirus-covid-19"
"Amapá";"Decreto Nº 1377 de 17 de março de 2020";"Dispõe sobre medidas temporárias de prevenção ao contágio pelo novo coronavírus (COVID-19) no âmbito do Poder Executivo do Estado do Amapá.";"http://leisestaduais.com.br/ap/decreto-n-1377-2020-amapa-dispoe-sobre-medidas-temporarias-de-prevencao-ao-contagio-pelo-novo-coronavirus-covid-19-no-ambito-do-poder-executivo-do-estado-do-amapa"
"Amapá";"Decreto Nº 1376 de 17 de março de 2020";"Institui no âmbito do Estado do Amapá o Centro de Operações de Emergências em Saúde Pública (COESP) em virtude do risco de epidemia causado pelo Coronavírus (Covid-19), para o fim que específica, e dá outras providências.";"http://leisestaduais.com.br/ap/decreto-n-1376-2020-amapa-institui-no-ambito-do-estado-do-amapa-o-centro-de-operacoes-de-emergencias-em-saude-publica-coesp-em-virtude-do-risco-de-epidemia-causado-pelo-coronavirus-covid-19-para-o-fim-que-especifica-e-da-outras-providencias"
"Tocantins";"Decreto Nº 6067 de 17 de março de 2020";"Dispõe sobre a suspensão de visitações turísticas nas unidades de conservação estaduais que especifica, e adota outras providências.";"http://leisestaduais.com.br/to/decreto-n-6067-2020-tocantins-dispoe-sobre-a-suspensao-de-visitacoes-turisticas-nas-unidades-de-conservacao-estaduais-que-especifica-e-adota-outras-providencias"
"Distrito Federal";"Decreto Nº 40526 de 17 de março de 2020";"Estabelece orientações aos órgãos e entidades sobre medidas temporárias para o teletrabalho de servidores, em função da prevenção ao contágio pelo Novo Coronavírus (COVID-19), considerando a classificação de pandemia pela Organização Mundial de Saúde (OMS).";"http://leisestaduais.com.br/df/decreto-n-40526-2020-distrito-federal-estabelece-orientacoes-aos-orgaos-e-entidades-sobre-medidas-temporarias-para-o-teletrabalho-de-servidores-em-funcao-da-prevencao-ao-contagio-pelo-novo-coronavirus-covid-19-considerando-a-classificacao-de-pandemia-pela-organizacao-mundial-de-saude-oms"
"Paraíba";"Decreto Nº 40128 de 17 de março de 2020";"Dispõe sobre a adoção, no âmbito da Administração Pública direta e indireta, de medidas temporárias e emergenciais de prevenção de contágio pelo COVID-19 (Novo Coronavírus), bem como sobre recomendações aos municípios e ao setor privado estadual.";"http://leisestaduais.com.br/pb/decreto-n-40128-2020-paraiba-dispoe-sobre-a-adocao-no-ambito-da-administracao-publica-direta-e-indireta-de-medidas-temporarias-e-emergenciais-de-prevencao-de-contagio-pelo-covid-19-novo-coronavirus-bem-como-sobre-recomendacoes-aos-municipios-e-ao-setor-privado-estadual"
"Santa Catarina";"Decreto Nº 509 de 17 de março de 2020";"DÁ CONTINUIDADE À ADOÇÃO PROGRESSIVA DE MEDIDAS DE PREVENÇÃO E COMBATE AO CONTÁGIO PELO CORONAVÍRUS (COVID-19) NOS ÓRGÃOS E NAS ENTIDADES DA ADMINISTRAÇÃO PÚBLICA ESTADUAL DIRETA E INDIRETA E ESTABELECE OUTRAS PROVIDÊNCIAS.";"http://leisestaduais.com.br/sc/decreto-n-509-2020-santa-catarina-da-continuidade-a-adocao-progressiva-de-medidas-de-prevencao-e-combate-ao-contagio-pelo-coronavirus-covid-19-nos-orgaos-e-nas-entidades-da-administracao-publica-estadual-direta-e-indireta-e-estabelece-outras-providencias"
"Mato Grosso do Sul";"Decreto Nº 15393 de 17 de março de 2020";"Acrescenta o art. 2º-A ao Decreto nº 15.391, de 16 de março de 2020, que dispõe sobre as medidas temporárias a serem adotadas, no âmbito da Administração Pública do Estado de Mato Grosso do Sul, para a prevenção do contágio da doença COVID-19 e enfrentamento da emergência de saúde pública de importância internacional decorrente do coronavírus (SARSCoV-2), no território sul-mato-grossense.";"http://leisestaduais.com.br/ms/decreto-n-15393-2020-mato-grosso-do-sul-acrescenta-o-art-2o-a-ao-decreto-no-15-391-de-16-de-marco-de-2020-que-dispoe-sobre-as-medidas-temporarias-a-serem-adotadas-no-ambito-da-administracao-publica-do-estado-de-mato-grosso-do-sul-para-a-prevencao-do-contagio-da-doenca-covid-19-e-enfrentamento-da-emergencia-de-saude-publica-de-importancia-internacional-decorrente-do-coronavirus-sarscov-2-no-territorio-sul-mato-grossense"
"Amazonas";"Decreto Nº 42063 de 17 de março de 2020";"DISPÕE sobre medidas complementares temporárias, para enfrentamento da emergência de saúde pública de importância internacional, decorrente do novo coronavírus.";"http://leisestaduais.com.br/am/decreto-n-42063-2020-amazonas-dispoe-sobre-medidas-complementares-temporarias-para-enfrentamento-da-emergencia-de-saude-publica-de-importancia-internacional-decorrente-do-novo-coronavirus"
"Distrito Federal";"Decreto Nº 40525 de 17 de março de 2020";"Institui Grupo Econômico para acompanhamento e apresentação de propostas de ações, face às medidas temporárias de prevenção ao contágio pelo novo Coronavírus (COVID 19), considerando a classificação de pandemia pela Organização Mundial da Saúde - OMS.";"http://leisestaduais.com.br/df/decreto-n-40525-2020-distrito-federal-institui-grupo-economico-para-acompanhamento-e-apresentacao-de-propostas-de-acoes-face-as-medidas-temporarias-de-prevencao-ao-contagio-pelo-novo-coronavirus-covid-19-considerando-a-classificacao-de-pandemia-pela-organizacao-mundial-da-saude-oms"
"Santa Catarina";"Decreto Nº 515 de 17 de março de 2020";"Declara situação de emergência em todo o território catarinense, nos termos do COBRADE nº 1.5.1.1.0 - doenças infecciosas virais, para fins de prevenção e enfrentamento à COVID-19, e estabelece outras providências.";"http://leisestaduais.com.br/sc/decreto-n-515-2020-santa-catarina-declara-situacao-de-emergencia-em-todo-o-territorio-catarinense-nos-termos-do-cobrade-n-1-5-1-1-0-doencas-infecciosas-virais-para-fins-de-prevencao-e-enfrentamento-a-covid-19-e-estabelece-outras-providencias"
"Amapá";"Decreto Nº 1375 de 17 de março de 2020";"Decretação da situação anormal caracterizada como Situação de Emergência em todo território do Estado do Amapá, visando à prevenção, mitigação, preparação e resposta ao risco de Desastre Natural - Biológico - Epidemia - Doença infecciosa viral causada pelo novo Coronavírus - COVID-19, com Codificação COBRADE nº 1.5.1.1.0 e dá outras providências.";"http://leisestaduais.com.br/ap/decreto-n-1375-2020-amapa-decretacao-da-situacao-anormal-caracterizada-como-situacao-de-emergencia-em-todo-territorio-do-estado-do-amapa-visando-a-prevencao-mitigacao-preparacao-e-resposta-ao-risco-de-desastre-natural-biologico-epidemia-doenca-infecciosa-viral-causada-pelo-novo-coronavirus-covid-19-com-codificacao-cobrade-no-1-5-1-1-0-e-da-outras-providencias"
"Alagoas";"Decreto Nº 69527 de 17 de março de 2020";"INSTITUI MEDIDAS TEMPORÁRIAS DE ENFRENTAMENTO DA EMERGÊNCIA DE SAÚDE PÚBLICA DE IMPORTÂNCIA INTERNACIONAL DECORRENTE DO COVID-19 (CORONAVÍRUS), NO ÂMBITO DA REDE PÚBLICA E PRIVADA DE ENSINO NO ÂMBITO DO ESTADO DE ALAGOAS, E DÁ OUTRAS PROVIDÊNCIAS.";"http://leisestaduais.com.br/al/decreto-n-69527-2020-alagoas-institui-medidas-temporarias-de-enfrentamento-da-emergencia-de-saude-publica-de-importancia-internacional-decorrente-do-covid-19-coronavirus-no-ambito-da-rede-publica-e-privada-de-ensino-no-ambito-do-estado-de-alagoas-e-da-outras-providencias"
"Espírito Santo";"Decreto Nº 4599 de 17 de março de 2020";"Dispõe sobre as medidas para enfrentamento da emergência de saúde pública decorrente do coronavírus (COVID-19) em diferentes áreas, e dá outras providências.";"http://leisestaduais.com.br/es/decreto-n-4599-2020-espirito-santo-dispoe-sobre-as-medidas-para-enfrentamento-da-emergencia-de-saude-publica-decorrente-do-coronavirus-covid-19-em-diferentes-areas-e-da-outras-providencias"
"Goiás";"Decreto Nº 9637 de 17 de março de 2020";"Altera o Decreto nº 9.633, de 13 de março de 2020.";"http://leisestaduais.com.br/go/decreto-n-9637-2020-goias-altera-o-decreto-no-9-633-de-13-de-marco-de-2020"
"Pernambuco";"Decreto Nº 48822 de 17 de março de 2020";"Altera o Decreto nº 48.809, de 14 de março de 2020, que regulamenta, no Estado de Pernambuco, medidas temporárias para enfrentamento da emergência de saúde pública de importância internacional decorrente do coronavírus responsável pelo surto de 2019, conforme previsto na Lei Federal nº 13.979, de 6 de fevereiro de 2020.";"http://leisestaduais.com.br/pe/decreto-n-48822-2020-pernambuco-altera-o-decreto-no-48-809-de-14-de-marco-de-2020-que-regulamenta-no-estado-de-pernambuco-medidas-temporarias-para-enfrentamento-da-emergencia-de-saude-publica-de-importancia-internacional-decorrente-do-coronavirus-responsavel-pelo-surto-de-2019-conforme-previsto-na-lei-federal-no-13-979-de-6-de-fevereiro-de-2020"
"Santa Catarina";"Decreto Nº 507 de 16 de março de 2020";"Dispõe sobre medidas de prevenção e combate ao contágio pelo coronavírus (COVID-19) nos órgãos e nas entidades da Administração Pública Estadual Direta e Indireta e estabelece outras providências.";"http://leisestaduais.com.br/sc/decreto-n-507-2020-santa-catarina-dispoe-sobre-medidas-de-prevencao-e-combate-ao-contagio-pelo-coronavirus-covid-19-nos-orgaos-e-nas-entidades-da-administracao-publica-estadual-direta-e-indireta-e-estabelece-outras-providencias"
"Tocantins";"Decreto Nº 6066 de 16 de março de 2020";"Dispõe sobre jornada diária de trabalho nos órgãos e entidades da Administração Pública Direta e Indireta do Poder Executivo, e adota outras providências.";"http://leisestaduais.com.br/to/decreto-n-6066-2020-tocantins-dispoe-sobre-jornada-diaria-de-trabalho-nos-orgaos-e-entidades-da-administracao-publica-direta-e-indireta-do-poder-executivo-e-adota-outras-providencias"
"Rio Grande do Sul";"Decreto Nº 55118 de 16 de março de 2020";"Estabelece medidas complementares de prevenção ao contágio pelo COVID-19 (novo";"http://leisestaduais.com.br/rs/decreto-n-55118-2020-rio-grande-do-sul-estabelece-medidas-complementares-de-prevencao-ao-contagio-pelo-covid-19-novo"
"Piauí";"Decreto Nº 18884 de 16 de março de 2020";"Regulamenta a Lei Federal nº 13.979, de 06 de fevereiro de 2020, para dispor no âmbito do Estado do Piauí, sobre as medidas de emergência de saúde pública de importância internacional e tendo em vista a classificação da situação mundial do novo coronavírus como pandemia, institui o Comitê Gestor de Crise, e dá outras providências.";"http://leisestaduais.com.br/pi/decreto-n-18884-2020-piaui-regulamenta-a-lei-no-13-979-de-06-de-fevereiro-de-2020-para-dispor-no-ambito-do-estado-do-piaui-sobre-as-medidas-de-emergencia-de-saude-publica-de-importancia-internacional-e-tendo-em-vista-a-classificacao-da-situacao-mundial-do-novo-coronavirus-como-pandemia-institui-o-comite-gestor-de-crise-e-da-outras-providencias"
"Paraná";"Decreto Nº 4230 de 16 de março de 2020";"Dispõe sobre as medidas para enfrentamento da emergência de saúde pública de importância internacional decorrente do Coronavírus - COVID-19.";"http://leisestaduais.com.br/pr/decreto-n-4230-2020-parana-dispoe-sobre-as-medidas-para-enfrentamento-da-emergencia-de-saude-publica-de-importancia-internacional-decorrente-do-coronavirus-covid-19"
"Mato Grosso do Sul";"Decreto Nº 15391 de 16 de março de 2020";"Dispõe sobre as medidas temporárias a serem adotadas, no âmbito da Administração Pública do Estado de Mato Grosso do Sul, para a prevenção do contágio da doença COVID-19 e enfrentamento da emergência de saúde pública de importância internacional decorrente do coronavírus (SARS-CoV-2), no território sul-mato-grossense.";"http://leisestaduais.com.br/ms/decreto-n-15391-2020-mato-grosso-do-sul-dispoe-sobre-as-medidas-temporarias-a-serem-adotadas-no-ambito-da-administracao-publica-do-estado-de-mato-grosso-do-sul-para-a-prevencao-do-contagio-da-doenca-covid-19-e-enfrentamento-da-emergencia-de-saude-publica-de-importancia-internacional-decorrente-do-coronavirus-sars-cov-2-no-territorio-sul-mato-grossense"
"Bahia";"Decreto Nº 19529 de 16 de março de 2020";"Regulamenta, no Estado da Bahia, as medidas temporárias para enfrentamento da emergência de saúde pública de importância internacional decorrente do coronavírus.";"http://leisestaduais.com.br/ba/decreto-n-19529-2020-bahia-regulamenta-no-estado-da-bahia-as-medidas-temporarias-para-enfrentamento-da-emergencia-de-saude-publica-de-importancia-internacional-decorrente-do-coronavirus"
