"estado";"lei";"desc";"link";"lei_ord";"ata";"decreto";"medida";"oficio";"portaria";"resolucao";"data";"coduf";"UF"
"Roraima";"Decreto Nº 28636 de 23 de março de 2020";"Altera o Decreto nº 28.635 de 22 de março de 2020, que declara estado de calamidade pública em todo o território do Estado de Roraima para fins de prevenção e de enfrentamento à epidemia causada pelo COVID-19 (Coronavírus), e dá outras providências.";"http://leisestaduais.com.br/rr/decreto-n-28636-2020-roraima-altera-o-decreto-no-28-635-de-22-de-marco-de-2020-que-declara-estado-de-calamidade-publica-em-todo-o-territorio-do-estado-de-roraima-para-fins-de-prevencao-e-de-enfrentamento-a-epidemia-causada-pelo-covid-19-coronavirus-e-da-outras-providencias";0;0;1;0;0;0;0;2020-03-23;14;"RR"
"Rio de Janeiro";"Lei Ordinária Nº 8768 de 23 de março de 2020";"AUTORIZA O PODER EXECUTIVO A ADOTAR AS MEDIDAS QUE ESPECIFICA E DÁ OUTRAS PROVIDÊNCIAS.";"http://leisestaduais.com.br/rj/lei-ordinaria-n-8768-2020-rio-de-janeiro-autoriza-o-poder-executivo-a-adotar-as-medidas-que-especifica-e-da-outras-providencias";1;0;0;0;0;0;0;2020-03-23;33;"RJ"
"Rio de Janeiro";"Lei Ordinária Nº 8767 de 23 de março de 2020";"DISPÕE SOBRE O CANCELAMENTO OU REMARCAÇÃO DE PASSAGENS AÉREAS BEM COMO DE PACOTES DE VIAGENS ADQUIRIDOS NO ÂMBITO DO ESTADO DO RIO DE JANEIRO EM RAZÃO DA DOENÇA COVID-19 CAUSADA PELO NOVO CORONAVÍRUS (SARS-CIV-2).";"http://leisestaduais.com.br/rj/lei-ordinaria-n-8767-2020-rio-de-janeiro-dispoe-sobre-o-cancelamento-ou-remarcacao-de-passagens-aereas-bem-como-de-pacotes-de-viagens-adquiridos-no-ambito-do-estado-do-rio-de-janeiro-em-razao-da-doenca-covid-19-causada-pelo-novo-coronavirus-sars-civ-2";1;0;0;0;0;0;0;2020-03-23;33;"RJ"
"Rio de Janeiro";"Lei Ordinária Nº 8769 de 23 de março de 2020";"DISPÕE SOBRE MEDIDAS DE PROTEÇÃO À POPULAÇÃO FLUMINENSE DURANTE O PLANO DE CONTINGÊNCIA DO NOVO CORONAVÍRUS DA SECRETARIA DE ESTADO DE SAÚDE.";"http://leisestaduais.com.br/rj/lei-ordinaria-n-8769-2020-rio-de-janeiro-dispoe-sobre-medidas-de-protecao-a-populacao-fluminense-durante-o-plano-de-contingencia-do-novo-coronavirus-da-secretaria-de-estado-de-saude";1;0;0;0;0;0;0;2020-03-23;33;"RJ"
"Pernambuco";"Decreto Nº 48837 de 23 de março de 2020";"Altera o Decreto nº 48.809, de 14 de março de 2020, que regulamenta, no Estado de Pernambuco, medidas temporárias para enfrentamento da emergência de saúde pública de importância internacional decorrente do coronavírus responsável pelo surto de 2019, conforme previsto na Lei Federal nº 13.979, de 6 de fevereiro de 2020.";"http://leisestaduais.com.br/pe/decreto-n-48837-2020-pernambuco-altera-o-decreto-no-48-809-de-14-de-marco-de-2020-que-regulamenta-no-estado-de-pernambuco-medidas-temporarias-para-enfrentamento-da-emergencia-de-saude-publica-de-importancia-internacional-decorrente-do-coronavirus-responsavel-pelo-surto-de-2019-conforme-previsto-na-lei-federal-no-13-979-de-6-de-fevereiro-de-2020";0;0;1;0;0;0;0;2020-03-23;26;"PE"
"Pernambuco";"Decreto Nº 48840 de 23 de março de 2020";"Autoriza a contratação temporária de pessoal para, no âmbito da Universidade de Pernambuco - UPE, atender à situação de excepcional interesse público.";"http://leisestaduais.com.br/pe/decreto-n-48840-2020-pernambuco-autoriza-a-contratacao-temporaria-de-pessoal-para-no-ambito-da-universidade-de-pernambuco-upe-atender-a-situacao-de-excepcional-interesse-publico";0;0;1;0;0;0;0;2020-03-23;26;"PE"
"Pernambuco";"Decreto Nº 48838 de 23 de março de 2020";"Modifica o Decreto nº 38.455, de 27 de julho de 2012, que dispõe sobre a sistemática de tributação referente ao ICMS para operações realizadas por estabelecimento comercial atacadista de produtos alimentícios, de limpeza, de higiene pessoal, de artigos de escritório e papelaria e de bebidas, relativamente à fruição do benefício de crédito presumido do imposto.";"http://leisestaduais.com.br/pe/decreto-n-48838-2020-pernambuco-modifica-o-decreto-no-38-455-de-27-de-julho-de-2012-que-dispoe-sobre-a-sistematica-de-tributacao-referente-ao-icms-para-operacoes-realizadas-por-estabelecimento-comercial-atacadista-de-produtos-alimenticios-de-limpeza-de-higiene-pessoal-de-artigos-de-escritorio-e-papelaria-e-de-bebidas-relativamente-a-fruicao-do-beneficio-de-credito-presumido-do-imposto";0;0;1;0;0;0;0;2020-03-23;26;"PE"
"Amazonas";"Decreto Nº 42100 de 23 de março de 2020";"Estado de Calamidade Pública, para os fins do artigo 65 da Lei Complementar Federal nº 101, de 4 de maio de 2000, em razão da grave crise de saúde pública decorrente da pandemia da COVID-19 (novo coronavírus), e suas repercussões nas finanças públicas do Estado do Amazonas, e dá outras providências.";"http://leisestaduais.com.br/am/decreto-n-42100-2020-amazonas-estado-de-calamidade-publica-para-os-fins-do-artigo-65-da-lei-complementar-federal-no-101-de-4-de-maio-de-2000-em-razao-da-grave-crise-de-saude-publica-decorrente-da-pandemia-da-covid-19-novo-coronavirus-e-suas-repercussoes-nas-financas-publicas-do-estado-do-amazonas-e-da-outras-providencias";0;0;1;0;0;0;0;2020-03-23;13;"AM"
"Santa Catarina";"Decreto Nº 525 de 23 de março de 2020";"Dispõe sobre novas medidas para enfrentamento da emergência de saúde pública de importância internacional decorrente do coronavírus e estabelece outras providências.";"http://leisestaduais.com.br/sc/decreto-n-525-2020-santa-catarina-dispoe-sobre-novas-medidas-para-enfrentamento-da-emergencia-de-saude-publica-de-importancia-internacional-decorrente-do-coronavirus-e-estabelece-outras-providencias";0;0;1;0;0;0;0;2020-03-23;42;"SC"
"Maranhão";"Decreto Nº 35679 de 23 de março de 2020";"Dispõe sobre a isenção temporária do pagamento da fatura referente aos serviços de abastecimento de água e coleta de esgoto sanitário, prestados pela Companhia de Saneamento Ambiental do Maranhão - CAEMA, para as categorias de consumidores que especifica.";"http://leisestaduais.com.br/ma/decreto-n-35679-2020-maranhao-dispoe-sobre-a-isencao-temporaria-do-pagamento-da-fatura-referente-aos-servicos-de-abastecimento-de-agua-e-coleta-de-esgoto-sanitario-prestados-pela-companhia-de-saneamento-ambiental-do-maranhao-caema-para-as-categorias-de-consumidores-que-especifica";0;0;1;0;0;0;0;2020-03-23;21;"MA"
"Rio de Janeiro";"Lei Ordinária Nº 8773 de 23 de março de 2020";"DETERMINA A PROIBIÇÃO DE VENDA DOS PRODUTOS DE HIGIENE E ALIMENTÍCIOS NA FORMA QUE MENCIONA, EM RAZÃO DA SITUAÇÃO DE CALAMIDADE DECORRENTE DA EPIDEMIA DO CORONA VÍRUS (COVID-19).";"http://leisestaduais.com.br/rj/lei-ordinaria-n-8773-2020-rio-de-janeiro-determina-a-proibicao-de-venda-dos-produtos-de-higiene-e-alimenticios-na-forma-que-menciona-em-razao-da-situacao-de-calamidade-decorrente-da-epidemia-do-corona-virus-covid-19";1;0;0;0;0;0;0;2020-03-23;33;"RJ"
"Pernambuco";"Decreto Nº 48839 de 23 de março de 2020";"Autoriza a contratação temporária de pessoal para, no âmbito da Secretaria de Saúde, atender à situação de excepcional interesse público.";"http://leisestaduais.com.br/pe/decreto-n-48839-2020-pernambuco-autoriza-a-contratacao-temporaria-de-pessoal-para-no-ambito-da-secretaria-de-saude-atender-a-situacao-de-excepcional-interesse-publico";0;0;1;0;0;0;0;2020-03-23;26;"PE"
"Ceará";"Decreto Nº 33523 de 23 de março de 2020";"DISPÕE SOBRE AS MEDIDAS DEFINIDAS NO DECRETO Nº 33.519, DE 19 DE MARÇO DE 2020, PARA O ENFRENTAMENTO DA PANDEMIA DO NOVO CORONAVÍRUS, E DÁ OUTRAS PROVIDÊNCIAS.";"http://leisestaduais.com.br/ce/decreto-n-33523-2020-ceara-dispoe-sobre-as-medidas-definidas-no-decreto-no-33-519-de-19-de-marco-de-2020-para-o-enfrentamento-da-pandemia-do-novo-coronavirus-e-da-outras-providencias";0;0;1;0;0;0;0;2020-03-23;23;"CE"
"Paraná";"Decreto Nº 4319 de 23 de março de 2020";"Declara o estado de calamidade pública, como medida para enfrentamento da emergência de saúde pública de importância internacional decorrente do Coronavírus - COVID-19.";"http://leisestaduais.com.br/pr/decreto-n-4319-2020-parana-declara-o-estado-de-calamidade-publica-como-medida-para-enfrentamento-da-emergencia-de-saude-publica-de-importancia-internacional-decorrente-do-coronavirus-covid-19";0;0;1;0;0;0;0;2020-03-23;41;"PR"
"Distrito Federal";"Decreto Nº 40550 de 23 de março de 2020";"Dispõe sobre as medidas para enfrentamento da emergência de saúde pública de importância internacional decorrente do novo coronavírus, e dá outras providências.";"http://leisestaduais.com.br/df/decreto-n-40550-2020-distrito-federal-dispoe-sobre-as-medidas-para-enfrentamento-da-emergencia-de-saude-publica-de-importancia-internacional-decorrente-do-novo-coronavirus-e-da-outras-providencias";0;0;1;0;0;0;0;2020-03-23;53;"DF"
"Pernambuco";"Decreto Nº 48841 de 23 de março de 2020";"Modifica o Decreto nº 38.438, de 20 de julho de 2012, que altera o Programa de Jornada Extra de Segurança - PJES, no âmbito do Pacto Pela Vida.";"http://leisestaduais.com.br/pe/decreto-n-48841-2020-pernambuco-modifica-o-decreto-no-38-438-de-20-de-julho-de-2012-que-altera-o-programa-de-jornada-extra-de-seguranca-pjes-no-ambito-do-pacto-pela-vida";0;0;1;0;0;0;0;2020-03-23;26;"PE"
"Bahia";"Decreto Nº 19567 de 23 de março de 2020";"Dispõe sobre as medidas temporárias complementares para enfrentamento da emergência de saúde pública de importância internacional decorrente do coronavírus, e dá outras providências.";"http://leisestaduais.com.br/ba/decreto-n-19567-2020-bahia-dispoe-sobre-as-medidas-temporarias-complementares-para-enfrentamento-da-emergencia-de-saude-publica-de-importancia-internacional-decorrente-do-coronavirus-e-da-outras-providencias";0;0;1;0;0;0;0;2020-03-23;29;"BA"
"Ceará";"Decreto Nº 33524 de 23 de março de 2020";"ALTERA O DECRETO 33.509, DE 13 DE MARÇO DE 2020.";"http://leisestaduais.com.br/ce/decreto-n-33524-2020-ceara-altera-o-decreto-33-509-de-13-de-marco-de-2020";0;0;1;0;0;0;0;2020-03-23;23;"CE"
"Paraná";"Decreto Nº 4320 de 23 de março de 2020";"Altera dispositivos do Decreto nº 4.312, de 20 de março de 2020 e do Decreto nº 4.230, de 16 de março de 2020.";"http://leisestaduais.com.br/pr/decreto-n-4320-2020-parana-altera-dispositivos-do-decreto-no-4-312-de-20-de-marco-de-2020-e-do-decreto-no-4-230-de-16-de-marco-de-2020";0;0;1;0;0;0;0;2020-03-23;41;"PR"
"Rio de Janeiro";"Lei Ordinária Nº 8766 de 23 de março de 2020";"AUTORIZA O PODER EXECUTIVO A CONCEDER ISENÇÃO DO IMPOSTO SOBRE OPERAÇÕES RELATIVAS À CIRCULAÇÃO DE MERCADORIAS E SERVIÇOS - ICMS NAS CONTAS DE ENERGIA ELÉTRICA E DOS SERVIÇOS DE TELECOMUNICAÇÃO PELO PRAZO DE 180 DIAS, DOS CONSUMIDORES AFETADOS PELOS DESASTRES NATURAIS DECORRENTES DAS CHUVAS DOS MESES DE JANEIRO E FEVEREIRO DE 2020 E PELO CORONAVÍRUS, ENQUANTO PERDURAREM OS EFEITOS DO DECRETO Nº 46.973, DE 16 DE MARÇO DE 2020.";"http://leisestaduais.com.br/rj/lei-ordinaria-n-8766-2020-rio-de-janeiro-autoriza-o-poder-executivo-a-conceder-isencao-do-imposto-sobre-operacoes-relativas-a-circulacao-de-mercadorias-e-servicos-icms-nas-contas-de-energia-eletrica-e-dos-servicos-de-telecomunicacao-pelo-prazo-de-180-dias-dos-consumidores-afetados-pelos-desastres-naturais-decorrentes-das-chuvas-dos-meses-de-janeiro-e-fevereiro-de-2020-e-pelo-coronavirus-enquanto-perdurarem-os-efeitos-do-decreto-no-46-973-de-16-de-marco-de-2020";1;0;0;0;0;0;0;2020-03-23;33;"RJ"
"Piauí";"Decreto Nº 18902 de 23 de março de 2020";"Determina a suspensão das atividades comerciais e de prestação de serviços, em complemento ao Decreto nº 18.901, de 19 de março de 2020, que determina as medidas excepcionais que especifica, voltadas para o enfrentamento da grave crise de saúde pública decorrente do Covid-19, e dá outras providências.";"http://leisestaduais.com.br/pi/decreto-n-18902-2020-piaui-determina-a-suspensao-das-atividades-comerciais-e-de-prestacao-de-servicos-em-complemento-ao-decreto-no-18-901-de-19-de-marco-de-2020-que-determina-as-medidas-excepcionais-que-especifica-voltadas-para-o-enfrentamento-da-grave-crise-de-saude-publica-decorrente-do-covid-19-e-da-outras-providencias";0;0;1;0;0;0;0;2020-03-23;22;"PI"
"Rio Grande do Sul";"Decreto Nº 55135 de 23 de março de 2020";"Altera o Decreto nº 55.128, de 19 de março de 2020, que declara situação de calamidade";"http://leisestaduais.com.br/rs/decreto-n-55135-2020-rio-grande-do-sul-altera-o-decreto-no-55-128-de-19-de-marco-de-2020-que-declara-situacao-de-calamidade";0;0;1;0;0;0;0;2020-03-23;43;"RS"
"Amazonas";"Decreto Nº 42101 de 23 de março de 2020";"DISPÕE sobre medidas complementares temporárias, para enfrentamento da emergência de saúde pública de importância internacional, decorrente do novo coronavírus.";"http://leisestaduais.com.br/am/decreto-n-42101-2020-amazonas-dispoe-sobre-medidas-complementares-temporarias-para-enfrentamento-da-emergencia-de-saude-publica-de-importancia-internacional-decorrente-do-novo-coronavirus";0;0;1;0;0;0;0;2020-03-23;13;"AM"
"Rio de Janeiro";"Lei Ordinária Nº 8770 de 23 de março de 2020";"AUTORIZA O PODER EXECUTIVO A ADOTAR AS MEDIDAS QUE ESPECIFICA E DÁ OUTRAS PROVIDÊNCIAS.";"http://leisestaduais.com.br/rj/lei-ordinaria-n-8770-2020-rio-de-janeiro-autoriza-o-poder-executivo-a-adotar-as-medidas-que-especifica-e-da-outras-providencias";1;0;0;0;0;0;0;2020-03-23;33;"RJ"
"Roraima";"Decreto Nº 28635 de 22 de março de 2020";"Declara estado de calamidade pública em todo o território do Estado de Roraima para fins de prevenção e de enfrentamento à epidemia causada pelo COVID-19 (Coronavírus), e dá outras providências.";"http://leisestaduais.com.br/rr/decreto-n-28635-2020-roraima-declara-estado-de-calamidade-publica-em-todo-o-territorio-do-estado-de-roraima-para-fins-de-prevencao-e-de-enfrentamento-a-epidemia-causada-pelo-covid-19-coronavirus-e-da-outras-providencias";0;0;1;0;0;0;0;2020-03-22;14;"RR"
"Espírito Santo";"Decreto Nº 4607 de 22 de março de 2020";"Dispõe sobre a infringência as determinações constantes em Decretos e demais atos expedidos por autoridades estaduais que veiculam medidas para enfrentamento da emergência de saúde pública decorrente do novo coronavírus (COVID-19), altera o Decreto nº 4.605-R, de 20 de março de 2020, e dá outras providências.";"http://leisestaduais.com.br/es/decreto-n-4607-2020-espirito-santo-dispoe-sobre-a-infringencia-as-determinacoes-constantes-em-decretos-e-demais-atos-expedidos-por-autoridades-estaduais-que-veiculam-medidas-para-enfrentamento-da-emergencia-de-saude-publica-decorrente-do-novo-coronavirus-covid-19-altera-o-decreto-no-4-605-r-de-20-de-marco";0;0;1;0;0;0;0;2020-03-22;32;"ES"
"Pernambuco";"Decreto Nº 48836 de 22 de março de 2020";"Altera o Decreto nº 48.834, de 20 de março de 2020, que define no âmbito socioeconômico medidas restritivas temporárias adicionais para enfrentamento da emergência de saúde pública de importância internacional decorrente do coronavírus.";"http://leisestaduais.com.br/pe/decreto-n-48836-2020-pernambuco-altera-o-decreto-no-48-834-de-20-de-marco-de-2020-que-define-no-ambito-socioeconomico-medidas-restritivas-temporarias-adicionais-para-enfrentamento-da-emergencia-de-saude-publica-de-importancia-internacional-decorrente-do-coronavirus";0;0;1;0;0;0;0;2020-03-22;26;"PE"
"Paraná";"Decreto Nº 4318 de 22 de março de 2020";"Altera o art. 2º do Decreto nº 4.317, de 21 de março de 2020.";"http://leisestaduais.com.br/pr/decreto-n-4318-2020-parana-altera-o-art-2o-do-decreto-no-4-317-de-21-de-marco-de-2020";0;0;1;0;0;0;0;2020-03-22;41;"PR"
"Pernambuco";"Decreto Nº 48835 de 22 de março de 2020";"Define medidas temporárias adicionais para enfrentamento da emergência de saúde pública de importância internacional decorrente do coronavírus.";"http://leisestaduais.com.br/pe/decreto-n-48835-2020-pernambuco-define-medidas-temporarias-adicionais-para-enfrentamento-da-emergencia-de-saude-publica-de-importancia-internacional-decorrente-do-coronavirus";0;0;1;0;0;0;0;2020-03-22;26;"PE"
"Bahia";"Decreto Nº 19555 de 22 de março de 2020";"Dispõe sobre as medidas temporárias complementares para enfrentamento da emergência de saúde pública de importância internacional decorrente do coronavírus, e dá outras providências.";"http://leisestaduais.com.br/ba/decreto-n-19555-2020-bahia-dispoe-sobre-as-medidas-temporarias-complementares-para-enfrentamento-da-emergencia-de-saude-publica-de-importancia-internacional-decorrente-do-coronavirus-e-da-outras-providencias";0;0;1;0;0;0;0;2020-03-22;29;"BA"
"São Paulo";"Decreto Nº 64881 de 22 de março de 2020";"Decreta quarentena no Estado de São Paulo, no contexto da pandemia do COVID-19 (Novo Coronavírus), e dá providências complementares.";"http://leisestaduais.com.br/sp/decreto-n-64881-2020-sao-paulo-decreta-quarentena-no-estado-de-sao-paulo-no-contexto-da-pandemia-do-covid-19-novo-coronavirus-e-da-providencias-complementares";0;0;1;0;0;0;0;2020-03-22;35;"SP"
"Amapá";"Decreto Nº 1415 de 22 de março de 2020";"Altera o Decreto Estadual nº 1.414 de 19 março de 2020, que dispõe sobre restrições de funcionamento para o fim de combater a disseminação do novo Coronavírus (Covid 19) no território do Estado do Amapá.";"http://leisestaduais.com.br/ap/decreto-n-1415-2020-amapa-altera-o-decreto-estadual-no-1-414-de-19-marco-de-2020-que-dispoe-sobre-restricoes-de-funcionamento-para-o-fim-de-combater-a-disseminacao-do-novo-coronavirus-covid-19-no-territorio-do-estado-do-amapa";0;0;1;0;0;0;0;2020-03-22;16;"AP"
"Maranhão";"Decreto Nº 35678 de 22 de março de 2020";"Altera o Decreto nº 35.677, de 21 de março de 2020, que estabelece medidas de prevenção do contágio e de combate à propagação da transmissão da COVID-19, infecção humana causada pelo Coronavírus (SARS-CoV-2).";"http://leisestaduais.com.br/ma/decreto-n-35678-2020-maranhao-altera-o-decreto-no-35-677-de-21-de-marco-de-2020-que-estabelece-medidas-de-prevencao-do-contagio-e-de-combate-a-propagacao-da-transmissao-da-covid-19-infeccao-humana-causada-pelo-coronavirus-sars-cov-2";0;0;1;0;0;0;0;2020-03-22;21;"MA"
